"ID"	"Gene"	"chr"	"start"	"end"	"strand"	"band"	"type"
"ENSG00000125430"	"HS3ST3B1"	"17"	14301081	14349404	1	"p12"	"protein_coding"
"ENSG00000182473"	"EXOC7"	"17"	76081016	76121576	-1	"q25.1"	"protein_coding"
"ENSG00000182271"	"TMIGD1"	"17"	30316333	30334059	-1	"q11.2"	"protein_coding"
"ENSG00000230897"	"RPS18P12"	"17"	14705076	14705534	-1	"p12"	"processed_pseudogene"
"ENSG00000108582"	"CPD"	"17"	30378927	30469989	1	"q11.2"	"protein_coding"
"ENSG00000109063"	"MYH3"	"17"	10628526	10657309	-1	"p13.1"	"protein_coding"
"ENSG00000185624"	"P4HB"	"17"	81843161	81860624	-1	"q25.3"	"protein_coding"
"ENSG00000173826"	"KCNH6"	"17"	63523334	63548977	1	"q23.3"	"protein_coding"
"ENSG00000176155"	"CCDC57"	"17"	82101460	82212830	-1	"q25.3"	"protein_coding"
"ENSG00000270714"	"MICOS10P2"	"17"	64747264	64747492	-1	"q24.1"	"processed_pseudogene"
"ENSG00000214176"	"PLEKHM1P1"	"17"	64779259	64837154	-1	"q24.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000220161"	"LINC02076"	"17"	18411159	18414380	1	"p11.2"	"lincRNA"
"ENSG00000205266"	"KRT17P5"	"17"	18415728	18425097	1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000266162"	"YWHAEP2"	"17"	18418195	18418306	-1	"p11.2"	"processed_pseudogene"
"ENSG00000263647"	"BPTFP1"	"17"	64761912	64762710	-1	"q24.1"	"unprocessed_pseudogene"
"ENSG00000266820"	"KPNA2P3"	"17"	64749918	64758603	-1	"q24.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000215769"	"ARHGAP27P1-BPTFP1-KPNA2P3"	"17"	64749663	64781707	-1	"q24.1"	"processed_transcript"
"ENSG00000126581"	"BECN1"	"17"	42810134	42833350	-1	"q21.31"	"protein_coding"
"ENSG00000275722"	"LYZL6"	"17"	35934518	35943713	-1	"q12"	"protein_coding"
"ENSG00000131242"	"RAB11FIP4"	"17"	31391675	31538211	1	"q11.2"	"protein_coding"
"ENSG00000176563"	"CNTD1"	"17"	42798792	42811587	1	"q21.2"	"protein_coding"
"ENSG00000131467"	"PSME3"	"17"	42824385	42843758	1	"q21.31"	"protein_coding"
"ENSG00000072778"	"ACADVL"	"17"	7217125	7225266	1	"p13.1"	"protein_coding"
"ENSG00000276293"	"PIP4K2B"	"17"	38765689	38800126	-1	"q12"	"protein_coding"
"ENSG00000161654"	"LSM12"	"17"	44034635	44067619	-1	"q21.31"	"protein_coding"
"ENSG00000154760"	"SLFN13"	"17"	35435096	35448837	-1	"q12"	"protein_coding"
"ENSG00000271974"	"RDM1P4"	"17"	64905883	64906018	-1	"q24.1"	"transcribed_processed_pseudogene"
"ENSG00000176809"	"LRRC37A3"	"17"	64854312	64919480	-1	"q24.1"	"protein_coding"
"ENSG00000186831"	"KRT17P2"	"17"	18426861	18431848	1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000273559"	"CWC25"	"17"	38800441	38825355	-1	"q12"	"protein_coding"
"ENSG00000275152"	"CCL16"	"17"	35976493	35981497	-1	"q12"	"protein_coding"
"ENSG00000238212"	"LINC02096"	"17"	14834638	14900554	1	"p12"	"lincRNA"
"ENSG00000072818"	"ACAP1"	"17"	7336529	7351477	1	"p13.1"	"protein_coding"
"ENSG00000226156"	"RPL23AP76"	"17"	14947741	14948198	-1	"p12"	"processed_pseudogene"
"ENSG00000259944"	"CDRT7"	"17"	15030975	15031957	1	"p12"	"lincRNA"
"ENSG00000265163"	"CDRT8"	"17"	15105237	15106187	-1	"p12"	"lincRNA"
"ENSG00000132535"	"DLG4"	"17"	7187169	7219841	-1	"p13.1"	"protein_coding"
"ENSG00000275718"	"CCL15"	"17"	35996440	36001553	-1	"q12"	"protein_coding"
"ENSG00000276409"	"CCL14"	"17"	35983288	35987004	-1	"q12"	"protein_coding"
"ENSG00000108591"	"DRG2"	"17"	18087892	18107970	1	"p11.2"	"protein_coding"
"ENSG00000275688"	"CCL15-CCL14"	"17"	35983656	36001621	-1	"q12"	"protein_coding"
"ENSG00000267046"	"E2F3P1"	"17"	35490009	35491238	1	"q12"	"processed_pseudogene"
"ENSG00000205045"	"SLFN12L"	"17"	35464249	35522379	-1	"q12"	"protein_coding"
"ENSG00000255987"	"TOMM20P2"	"17"	35514766	35515186	-1	"q12"	"processed_pseudogene"
"ENSG00000263312"	"LINC01975"	"17"	3977103	3981899	1	"p13.2"	"lincRNA"
"ENSG00000141349"	"G6PC3"	"17"	44070735	44076344	1	"q21.31"	"protein_coding"
"ENSG00000275489"	"C17orf98"	"17"	38835088	38841455	-1	"q12"	"protein_coding"
"ENSG00000074755"	"ZZEF1"	"17"	4004445	4143030	-1	"p13.2"	"protein_coding"
"ENSG00000263400"	"TMEM220-AS1"	"17"	10729777	10815164	1	"p13.1"	"antisense"
"ENSG00000091536"	"MYO15A"	"17"	18108706	18179806	1	"p11.2"	"protein_coding"
"ENSG00000236320"	"SLFN14"	"17"	35548125	35558098	-1	"q12"	"protein_coding"
"ENSG00000263429"	"TMEM238L"	"17"	10794913	10804099	-1	"p12"	"protein_coding"
"ENSG00000233670"	"PIRT"	"17"	10822470	10838087	-1	"p12"	"protein_coding"
"ENSG00000264176"	"MAGOH2P"	"17"	10716002	10716511	-1	"p13.1"	"transcribed_processed_pseudogene"
"ENSG00000133028"	"SCO1"	"17"	10672474	10698375	-1	"p13.1"	"protein_coding"
"ENSG00000232457"	"SLC16A6P1"	"17"	64953683	64956546	1	"q24.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000213859"	"KCTD11"	"17"	7351889	7354944	1	"p13.1"	"protein_coding"
"ENSG00000170222"	"ADPRM"	"17"	10697594	10711233	1	"p13.1"	"protein_coding"
"ENSG00000136485"	"DCAF7"	"17"	63550477	63594279	1	"q23.3"	"protein_coding"
"ENSG00000187824"	"TMEM220"	"17"	10699015	10730316	-1	"p13.1"	"protein_coding"
"ENSG00000109099"	"PMP22"	"17"	15229777	15265326	-1	"p12"	"protein_coding"
"ENSG00000244753"	"RPL15P21"	"17"	10860535	10861462	-1	"p12"	"processed_pseudogene"
"ENSG00000182896"	"TMEM95"	"17"	7355123	7357219	1	"p13.1"	"protein_coding"
"ENSG00000136463"	"TACO1"	"17"	63600882	63608365	1	"q23.3"	"protein_coding"
"ENSG00000274736"	"CCL23"	"17"	36013056	36017972	-1	"q12"	"protein_coding"
"ENSG00000270806"	"C17orf50"	"17"	35760887	35765079	1	"q12"	"protein_coding"
"ENSG00000270765"	"GAS2L2"	"17"	35744511	35752878	-1	"q12"	"protein_coding"
"ENSG00000267321"	"LINC02001"	"17"	35568109	35574843	1	"q12"	"lincRNA"
"ENSG00000108733"	"PEX12"	"17"	35574795	35578863	-1	"q12"	"protein_coding"
"ENSG00000270379"	"HEATR9"	"17"	35854946	35868891	-1	"q12"	"protein_coding"
"ENSG00000091542"	"ALKBH5"	"17"	18183078	18209954	1	"p11.2"	"protein_coding"
"ENSG00000214856"	"KRT16P1"	"17"	18432051	18442895	1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000214174"	"AMZ2P1"	"17"	64966550	64975576	-1	"q24.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000271447"	"MMP28"	"17"	35756249	35795707	-1	"q12"	"protein_coding"
"ENSG00000172301"	"COPRS"	"17"	31851871	31859291	-1	"q11.2"	"protein_coding"
"ENSG00000270647"	"TAF15"	"17"	35713791	35864615	1	"q12"	"protein_coding"
"ENSG00000089558"	"KCNH4"	"17"	42156891	42181142	-1	"q21.2"	"protein_coding"
"ENSG00000230662"	"TNPO1P2"	"17"	18460391	18463055	1	"p11.2"	"processed_pseudogene"
"ENSG00000229526"	"KRT16P4"	"17"	18450244	18475920	1	"p11.2"	"transcribed_processed_pseudogene"
"ENSG00000125691"	"RPL23"	"17"	38847860	38853764	-1	"q12"	"protein_coding"
"ENSG00000141522"	"ARHGDIA"	"17"	81867721	81871378	-1	"q25.3"	"protein_coding"
"ENSG00000006125"	"AP2B1"	"17"	35578046	35726413	1	"q12"	"protein_coding"
"ENSG00000161610"	"HCRT"	"17"	42184060	42185452	-1	"q21.2"	"protein_coding"
"ENSG00000167925"	"GHDC"	"17"	42188799	42194532	-1	"q21.2"	"protein_coding"
"ENSG00000182853"	"VMO1"	"17"	4785285	4786433	-1	"p13.2"	"protein_coding"
"ENSG00000187838"	"PLSCR3"	"17"	7389727	7394842	-1	"p13.1"	"protein_coding"
"ENSG00000275385"	"CCL18"	"17"	36064280	36072032	1	"q12"	"protein_coding"
"ENSG00000182327"	"GLTPD2"	"17"	4788964	4790589	1	"p13.2"	"protein_coding"
"ENSG00000188895"	"MSL1"	"17"	40122298	40136916	1	"q21.1"	"protein_coding"
"ENSG00000142507"	"PSMB6"	"17"	4796144	4798502	1	"p13.2"	"protein_coding"
"ENSG00000179859"	"RNF227"	"17"	7913324	7916276	-1	"p13.1"	"protein_coding"
"ENSG00000180626"	"ZNF594"	"17"	5179535	5191868	-1	"p13.2"	"protein_coding"
"ENSG00000205544"	"TMEM256"	"17"	7402975	7404097	-1	"p13.1"	"protein_coding"
"ENSG00000174292"	"TNK1"	"17"	7380534	7389774	1	"p13.1"	"protein_coding"
"ENSG00000262481"	"TMEM256-PLSCR3"	"17"	7389734	7404097	-1	"p13.1"	"protein_coding"
"ENSG00000161929"	"SCIMP"	"17"	5208920	5234860	-1	"p13.2"	"protein_coding"
"ENSG00000256806"	"C17orf100"	"17"	6651718	6693202	1	"p13.1"	"protein_coding"
"ENSG00000274114"	"ALOX15P1"	"17"	6657034	6693577	1	"p13.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000141485"	"SLC13A5"	"17"	6684713	6713567	-1	"p13.1"	"protein_coding"
"ENSG00000175106"	"TVP23C"	"17"	15502264	15563595	-1	"p12"	"protein_coding"
"ENSG00000170043"	"TRAPPC1"	"17"	7930345	7932123	-1	"p13.1"	"protein_coding"
"ENSG00000002834"	"LASP1"	"17"	38869859	38921770	1	"q12"	"protein_coding"
"ENSG00000170037"	"CNTROB"	"17"	7932101	7949918	1	"p13.1"	"protein_coding"
"ENSG00000120063"	"GNA13"	"17"	65009289	65056740	-1	"q24.1"	"protein_coding"
"ENSG00000108651"	"UTP6"	"17"	31860904	31901708	-1	"q11.2"	"protein_coding"
"ENSG00000129219"	"PLD2"	"17"	4807152	4823434	1	"p13.2"	"protein_coding"
"ENSG00000223878"	"PPIAP53"	"17"	15506866	15507354	1	"p12"	"processed_pseudogene"
"ENSG00000234324"	"RPL9P2"	"17"	15443639	15444191	1	"p12"	"processed_pseudogene"
"ENSG00000259024"	"TVP23C-CDRT4"	"17"	15436021	15563561	-1	"p12"	"protein_coding"
"ENSG00000270885"	"RASL10B"	"17"	35731649	35743521	1	"q12"	"protein_coding"
"ENSG00000239704"	"CDRT4"	"17"	15436015	15503608	-1	"p12"	"protein_coding"
"ENSG00000263874"	"LINC00672"	"17"	38925168	38929384	1	"q12"	"protein_coding"
"ENSG00000170049"	"KCNAB3"	"17"	7921859	7929803	-1	"p13.1"	"protein_coding"
"ENSG00000204952"	"FBXO47"	"17"	38936432	38967402	-1	"q12"	"protein_coding"
"ENSG00000266013"	"LINC02079"	"17"	39026715	39027110	-1	"q12"	"lincRNA"
"ENSG00000277632"	"CCL3"	"17"	36088256	36090169	-1	"q12"	"protein_coding"
"ENSG00000091583"	"APOH"	"17"	66212033	66256525	-1	"q24.2"	"protein_coding"
"ENSG00000275302"	"CCL4"	"17"	36103827	36105621	1	"q12"	"protein_coding"
"ENSG00000136490"	"LIMD2"	"17"	63695888	63701172	-1	"q23.3"	"protein_coding"
"ENSG00000266173"	"STRADA"	"17"	63682336	63741986	-1	"q23.3"	"protein_coding"
"ENSG00000125409"	"TEKT3"	"17"	15303811	15341632	-1	"p12"	"protein_coding"
"ENSG00000141738"	"GRB7"	"17"	39737927	39747291	1	"q12"	"protein_coding"
"ENSG00000108561"	"C1QBP"	"17"	5432777	5448830	-1	"p13.2"	"protein_coding"
"ENSG00000108559"	"NUP88"	"17"	5360963	5419676	-1	"p13.2"	"protein_coding"
"ENSG00000214553"	"LRRC37A11P"	"17"	39027277	39053205	1	"q12"	"transcribed_unprocessed_pseudogene"
"ENSG00000176358"	"TAC4"	"17"	49838309	49848017	-1	"q21.33"	"protein_coding"
"ENSG00000129197"	"RPAIN"	"17"	5419641	5432876	1	"p13.2"	"protein_coding"
"ENSG00000264630"	"PRKCA-AS1"	"17"	66398069	66416854	-1	"q24.2"	"antisense"
"ENSG00000154229"	"PRKCA"	"17"	66302613	66810743	1	"q24.2"	"protein_coding"
"ENSG00000187013"	"C17orf82"	"17"	61411751	61413280	1	"q23.2"	"lincRNA"
"ENSG00000108587"	"GOSR1"	"17"	30477362	30527592	1	"q11.2"	"protein_coding"
"ENSG00000108840"	"HDAC5"	"17"	44076746	44123702	-1	"q21.31"	"protein_coding"
"ENSG00000121075"	"TBX4"	"17"	61452404	61485110	1	"q23.2"	"protein_coding"
"ENSG00000188803"	"SHISA6"	"17"	11241263	11564063	1	"p12"	"protein_coding"
"ENSG00000005100"	"DHX33"	"17"	5440917	5468982	-1	"p13.2"	"protein_coding"
"ENSG00000263818"	"RDM1P5"	"17"	39057019	39113190	1	"q12"	"transcribed_processed_pseudogene"
"ENSG00000161381"	"PLXDC1"	"17"	39063313	39154394	-1	"q12"	"protein_coding"
"ENSG00000029725"	"RABEP1"	"17"	5282265	5386340	1	"p13.2"	"protein_coding"
"ENSG00000012048"	"BRCA1"	"17"	43044295	43170245	-1	"q21.31"	"protein_coding"
"ENSG00000274808"	"TBC1D3B"	"17"	36165681	36176636	-1	"q12"	"protein_coding"
"ENSG00000251179"	"TMEM92-AS1"	"17"	50281577	50287855	-1	"q21.33"	"antisense"
"ENSG00000108813"	"DLX4"	"17"	49968970	49974959	1	"q21.33"	"protein_coding"
"ENSG00000230201"	"ATP6V0CP1"	"17"	4856757	4857374	-1	"p13.2"	"processed_pseudogene"
"ENSG00000141503"	"MINK1"	"17"	4833340	4898061	1	"p13.2"	"protein_coding"
"ENSG00000109113"	"RAB34"	"17"	28714281	28718429	-1	"q11.2"	"protein_coding"
"ENSG00000075429"	"CACNG5"	"17"	66835117	66885486	1	"q24.2"	"protein_coding"
"ENSG00000108349"	"CASC3"	"17"	40140318	40172171	1	"q21.1"	"protein_coding"
"ENSG00000075461"	"CACNG4"	"17"	66964707	67033398	1	"q24.2"	"protein_coding"
"ENSG00000108370"	"RGS9"	"17"	65100812	65227703	1	"q24.1"	"protein_coding"
"ENSG00000178691"	"SUZ12"	"17"	31937007	32001038	1	"q11.2"	"protein_coding"
"ENSG00000244283"	"RPL23AP73"	"17"	6749718	6750188	1	"p13.1"	"processed_pseudogene"
"ENSG00000253506"	"NACA2"	"17"	61590426	61591202	-1	"q23.2"	"protein_coding"
"ENSG00000015532"	"XYLT2"	"17"	50346092	50363138	1	"q21.33"	"protein_coding"
"ENSG00000246640"	"PICART1"	"17"	50050349	50055739	-1	"q21.33"	"lincRNA"
"ENSG00000169992"	"NLGN2"	"17"	7404874	7419860	1	"p13.1"	"protein_coding"
"ENSG00000108878"	"CACNG1"	"17"	67044554	67056797	1	"q24.2"	"protein_coding"
"ENSG00000136492"	"BRIP1"	"17"	61681266	61863521	-1	"q23.2"	"protein_coding"
"ENSG00000108556"	"CHRNE"	"17"	4897771	4934438	-1	"p13.2"	"protein_coding"
"ENSG00000173757"	"STAT5B"	"17"	42199168	42276707	-1	"q21.2"	"protein_coding"
"ENSG00000205710"	"C17orf107"	"17"	4899418	4902934	1	"p13.2"	"protein_coding"
"ENSG00000185245"	"GP1BA"	"17"	4932277	4935023	1	"p13.2"	"protein_coding"
"ENSG00000263883"	"EEF1DP7"	"17"	63636601	63637113	1	"q23.3"	"transcribed_processed_pseudogene"
"ENSG00000198909"	"MAP3K3"	"17"	63622415	63696303	1	"q23.3"	"protein_coding"
"ENSG00000170175"	"CHRNB1"	"17"	7445061	7457710	1	"p13.1"	"protein_coding"
"ENSG00000276234"	"TADA2A"	"17"	37406886	37479725	1	"q12"	"protein_coding"
"ENSG00000005884"	"ITGA3"	"17"	50055968	50090481	1	"q21.33"	"protein_coding"
"ENSG00000132530"	"XAF1"	"17"	6755447	6775647	1	"p13.1"	"protein_coding"
"ENSG00000181323"	"SPEM1"	"17"	7420324	7421632	1	"p13.1"	"protein_coding"
"ENSG00000283439"	"SPEM3"	"17"	7428857	7432822	1	"p13.1"	"protein_coding"
"ENSG00000161958"	"FGF11"	"17"	7438273	7444937	1	"p13.1"	"protein_coding"
"ENSG00000198231"	"DDX42"	"17"	63773603	63819317	1	"q23.3"	"protein_coding"
"ENSG00000125319"	"C17orf53"	"17"	44141906	44162476	1	"q21.31"	"protein_coding"
"ENSG00000184560"	"SPEM2"	"17"	7425616	7427568	1	"p13.1"	"protein_coding"
"ENSG00000181284"	"TMEM102"	"17"	7435443	7437679	1	"p13.1"	"protein_coding"
"ENSG00000279296"	"PRAL"	"17"	6772831	6776116	-1	"p13.1"	"TEC"
"ENSG00000108588"	"CCDC47"	"17"	63745255	63776351	-1	"q23.3"	"protein_coding"
"ENSG00000108826"	"MRPL27"	"17"	50367857	50373207	-1	"q21.33"	"protein_coding"
"ENSG00000263520"	"LINC02563"	"17"	65457541	65458408	1	"q24.1"	"lincRNA"
"ENSG00000188554"	"NBR1"	"17"	43170481	43211689	1	"q21.31"	"protein_coding"
"ENSG00000171916"	"LGALS9C"	"17"	18476737	18494945	1	"p11.2"	"protein_coding"
"ENSG00000132518"	"GUCY2D"	"17"	8002594	8020339	1	"p13.1"	"protein_coding"
"ENSG00000142494"	"SLC47A1"	"17"	19495385	19579034	1	"p11.2"	"protein_coding"
"ENSG00000240828"	"RPL21P4"	"17"	43079302	43079780	1	"q21.31"	"processed_pseudogene"
"ENSG00000198496"	"NBR2"	"17"	43125610	43153671	1	"q21.31"	"bidirectional_promoter_lncRNA"
"ENSG00000228983"	"SLC47A1P1"	"17"	19579943	19596058	1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000266079"	"SNORA59B"	"17"	19557211	19557911	1	"p11.2"	"snoRNA"
"ENSG00000228331"	"RPL17P43"	"17"	19496943	19497528	1	"p11.2"	"processed_pseudogene"
"ENSG00000108829"	"LRRC59"	"17"	50375059	50397523	-1	"q21.33"	"protein_coding"
"ENSG00000154920"	"EME1"	"17"	50373220	50381483	1	"q21.33"	"protein_coding"
"ENSG00000129654"	"FOXJ1"	"17"	76136333	76141245	-1	"q25.1"	"protein_coding"
"ENSG00000228218"	"ATF4P3"	"17"	76225751	76226806	-1	"q25.1"	"processed_pseudogene"
"ENSG00000267128"	"RNF157-AS1"	"17"	76140556	76154650	1	"q25.1"	"antisense"
"ENSG00000267376"	"ATP5MGP6"	"17"	76202644	76202796	-1	"q25.1"	"processed_pseudogene"
"ENSG00000141576"	"RNF157"	"17"	76142465	76240493	-1	"q25.1"	"protein_coding"
"ENSG00000179593"	"ALOX15B"	"17"	8039034	8049134	1	"p13.1"	"protein_coding"
"ENSG00000108352"	"RAPGEFL1"	"17"	40177010	40195656	1	"q21.1"	"protein_coding"
"ENSG00000108592"	"FTSJ3"	"17"	63819433	63830012	-1	"q23.3"	"protein_coding"
"ENSG00000108448"	"TRIM16L"	"17"	18697998	18736118	1	"p11.2"	"protein_coding"
"ENSG00000087191"	"PSMC5"	"17"	63827152	63832026	1	"q23.3"	"protein_coding"
"ENSG00000167703"	"SLC43A2"	"17"	1569267	1628886	-1	"p13.3"	"protein_coding"
"ENSG00000198265"	"HELZ"	"17"	67070444	67245989	-1	"q24.2"	"protein_coding"
"ENSG00000264663"	"KRT8P34"	"17"	39835037	39836080	-1	"q21.1"	"processed_pseudogene"
"ENSG00000161405"	"IKZF3"	"17"	39757718	39864312	-1	"q21.1"	"protein_coding"
"ENSG00000179477"	"ALOX12B"	"17"	8072636	8087716	-1	"p13.1"	"protein_coding"
"ENSG00000185813"	"PCYT2"	"17"	81900965	81911464	-1	"q25.3"	"protein_coding"
"ENSG00000176749"	"CDK5R1"	"17"	32486993	32491253	1	"q11.2"	"protein_coding"
"ENSG00000161664"	"ASB16"	"17"	44170447	44179083	1	"q21.31"	"protein_coding"
"ENSG00000267080"	"ASB16-AS1"	"17"	44175973	44186717	-1	"q21.31"	"antisense"
"ENSG00000241322"	"CDRT1"	"17"	15565483	15619512	-1	"p12"	"protein_coding"
"ENSG00000213180"	"RPL36AP48"	"17"	67224728	67225041	1	"q24.2"	"processed_pseudogene"
"ENSG00000221926"	"TRIM16"	"17"	15627960	15684311	-1	"p12"	"protein_coding"
"ENSG00000108312"	"UBTF"	"17"	44205033	44221626	-1	"q21.31"	"protein_coding"
"ENSG00000154240"	"CEP112"	"17"	65635537	66192133	-1	"q24.1"	"protein_coding"
"ENSG00000168646"	"AXIN2"	"17"	65528563	65561648	-1	"q24.1"	"protein_coding"
"ENSG00000108452"	"ZNF29P"	"17"	15675476	15675643	1	"p12"	"unprocessed_pseudogene"
"ENSG00000108506"	"INTS2"	"17"	61865367	61928016	-1	"q23.2"	"protein_coding"
"ENSG00000167494"	"NOS2P2"	"17"	18497095	18506313	-1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000233327"	"USP32P2"	"17"	18511262	18525930	-1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000087152"	"ATXN7L3"	"17"	44191805	44200113	-1	"q21.31"	"protein_coding"
"ENSG00000227689"	"SRP68P2"	"17"	18527557	18528461	1	"p11.2"	"processed_pseudogene"
"ENSG00000273018"	"FAM106A"	"17"	18511221	18551705	-1	"p11.2"	"processed_transcript"
"ENSG00000126561"	"STAT5A"	"17"	42287547	42311943	1	"q21.2"	"protein_coding"
"ENSG00000154874"	"CCDC144B"	"17"	18537800	18625617	-1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000141552"	"ANAPC11"	"17"	81890790	81900991	1	"q25.3"	"protein_coding"
"ENSG00000168591"	"TMUB2"	"17"	44186970	44191929	1	"q21.31"	"protein_coding"
"ENSG00000171931"	"FBXW10"	"17"	18744024	18779349	1	"p11.2"	"protein_coding"
"ENSG00000276023"	"DUSP14"	"17"	37489891	37513501	1	"q12"	"protein_coding"
"ENSG00000141748"	"ARL5C"	"17"	39156894	39167484	-1	"q12"	"protein_coding"
"ENSG00000179148"	"ALOXE3"	"17"	8095900	8119047	-1	"p13.1"	"protein_coding"
"ENSG00000171475"	"WIPF2"	"17"	40219304	40284136	1	"q21.2"	"protein_coding"
"ENSG00000197170"	"PSMD12"	"17"	67337916	67366605	-1	"q24.2"	"protein_coding"
"ENSG00000074660"	"SCARF1"	"17"	1633858	1645744	-1	"p13.3"	"protein_coding"
"ENSG00000183684"	"ALYREF"	"17"	81887844	81891586	-1	"q25.3"	"protein_coding"
"ENSG00000005882"	"PDK2"	"17"	50094737	50112152	1	"q21.33"	"protein_coding"
"ENSG00000183979"	"NPB"	"17"	81900745	81902905	1	"q25.3"	"protein_coding"
"ENSG00000067191"	"CACNB1"	"17"	39173453	39197703	-1	"q12"	"protein_coding"
"ENSG00000007174"	"DNAH9"	"17"	11598470	11969748	1	"p12"	"protein_coding"
"ENSG00000167100"	"SAMD14"	"17"	50110040	50129882	-1	"q21.33"	"protein_coding"
"ENSG00000108510"	"MED13"	"17"	61942605	62065278	-1	"q23.2"	"protein_coding"
"ENSG00000227225"	"MTND1P14"	"17"	19602259	19603208	1	"p11.2"	"unprocessed_pseudogene"
"ENSG00000242752"	"NMTRQ-TTG12-1"	"17"	19603274	19603345	-1	"p11.2"	"unprocessed_pseudogene"
"ENSG00000228725"	"MTND2P12"	"17"	19603797	19605048	1	"p11.2"	"unprocessed_pseudogene"
"ENSG00000224254"	"MTCO1P39"	"17"	19605454	19605933	1	"p11.2"	"unprocessed_pseudogene"
"ENSG00000185262"	"UBALD2"	"17"	76265348	76271298	1	"q25.1"	"protein_coding"
"ENSG00000154957"	"ZNF18"	"17"	11977439	11997475	-1	"p12"	"protein_coding"
"ENSG00000266777"	"SH3GL1P1"	"17"	32039974	32042828	1	"q11.2"	"transcribed_processed_pseudogene"
"ENSG00000185158"	"LRRC37B"	"17"	32007872	32053504	1	"q11.2"	"protein_coding"
"ENSG00000231625"	"SLC47A1P2"	"17"	19615789	19633825	1	"p11.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000262759"	"MRPS21P9"	"17"	50450179	50450725	-1	"q21.33"	"processed_pseudogene"
"ENSG00000167107"	"ACSF2"	"17"	50426158	50474845	1	"q21.33"	"protein_coding"
"ENSG00000167705"	"RILP"	"17"	1646145	1649866	-1	"p13.3"	"protein_coding"
"ENSG00000266066"	"POLRMTP1"	"17"	62136972	62140639	-1	"q23.2"	"processed_pseudogene"
"ENSG00000188755"	"TBC1D3P2"	"17"	62264705	62275655	-1	"q23.2"	"transcribed_unprocessed_pseudogene"
"ENSG00000266707"	"PSMD7P1"	"17"	66197693	66198238	1	"q24.1"	"processed_pseudogene"
"ENSG00000205899"	"BHLHA9"	"17"	1270559	1271460	1	"p13.3"	"protein_coding"
"ENSG00000136457"	"CHAD"	"17"	50464496	50468906	-1	"q21.33"	"protein_coding"
"ENSG00000179111"	"HES7"	"17"	8120592	8124106	-1	"p13.1"	"protein_coding"
"ENSG00000154217"	"PITPNC1"	"17"	67377281	67697261	1	"q24.2"	"protein_coding"
"ENSG00000184811"	"TRARG1"	"17"	1279662	1300978	1	"p13.3"	"protein_coding"
"ENSG00000108953"	"YWHAE"	"17"	1344275	1400222	-1	"p13.3"	"protein_coding"
"ENSG00000094804"	"CDC6"	"17"	40287879	40304657	1	"q21.2"	"protein_coding"
"ENSG00000141127"	"PRPSAP2"	"17"	18840085	18931287	1	"p11.2"	"protein_coding"
"ENSG00000275066"	"SYNRG"	"17"	37514807	37609472	-1	"q12"	"protein_coding"
"ENSG00000276085"	"CCL3L1"	"17"	36194869	36196758	-1	"q12"	"protein_coding"
"ENSG00000240445"	"FOXO3B"	"17"	18670946	18672873	-1	"p11.2"	"processed_pseudogene"
"ENSG00000249459"	"ZNF286B"	"17"	18658429	18682262	-1	"p11.2"	"protein_coding"
"ENSG00000189375"	"TBC1D28"	"17"	18635006	18661950	-1	"p11.2"	"protein_coding"
"ENSG00000224126"	"UBE2SP2"	"17"	18677261	18677757	1	"p11.2"	"processed_pseudogene"
"ENSG00000108465"	"CDK5RAP3"	"17"	47967810	47981781	1	"q21.32"	"protein_coding"
"ENSG00000130935"	"NOL11"	"17"	67717931	67744531	1	"q24.2"	"protein_coding"
"ENSG00000276070"	"CCL4L2"	"17"	36210924	36212878	1	"q12"	"protein_coding"
"ENSG00000072210"	"ALDH3A2"	"17"	19648136	19677598	1	"p11.2"	"protein_coding"
"ENSG00000129646"	"QRICH2"	"17"	76274049	76307998	-1	"q25.1"	"protein_coding"
"ENSG00000108439"	"PNPO"	"17"	47941506	47949308	1	"q21.32"	"protein_coding"
"ENSG00000171928"	"TVP23B"	"17"	18781111	18806714	1	"p11.2"	"protein_coding"
"ENSG00000108604"	"SMARCD2"	"17"	63832081	63843065	-1	"q23.3"	"protein_coding"
"ENSG00000266858"	"RPSAP67"	"17"	67774591	67777324	-1	"q24.2"	"unprocessed_pseudogene"
"ENSG00000168610"	"STAT3"	"17"	42313324	42388568	-1	"q21.2"	"protein_coding"
"ENSG00000213179"	"RPL17P41"	"17"	67784753	67785293	1	"q24.2"	"processed_pseudogene"
"ENSG00000174231"	"PRPF8"	"17"	1650629	1684867	-1	"p13.3"	"protein_coding"
